review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R13MRU2MAZBKZ,4,151,156,Y,N
R1SL2GS9LDO2NK,3,29,43,N,Y
R3BM3TY53Y1MM3,2,25,32,N,Y
RO01T5X0MLFW6,3,149,161,N,Y
R2IOHN1HJN7R4P,2,78,92,N,Y
R1HYIQCJ3111ZV,5,25,29,N,Y
R2EEY7LRJO8K8,5,21,24,N,Y
R2QL0ICX84RPKH,1,26,44,N,Y
R3QBK1E0OHJY3Q,1,135,145,N,Y
R1V89S0ZZ9EI4Z,5,18,22,N,Y
R2IYDZ7TYE13LE,4,5,30,N,Y
R2GWBKKW90L9JT,1,9,22,N,N
R30R3SCXBCKYZ5,1,0,36,N,Y
R2O5TZF5LA004J,5,41,42,N,Y
R1Y76T4PPPM0NS,4,51,53,N,Y
RMRI5A4F93AB4,5,190,217,N,Y
R3D9GESK6F021B,5,51,53,N,Y
R3UUYH2VO2BGLS,3,19,23,N,Y
R3B9USRYXRQJY4,2,21,25,N,Y
R3GZQNAGOH8RZP,5,118,133,N,Y
R2BTNMKXT66KUA,3,20,31,N,Y
R3KL9HTSJ28RSG,5,105,116,N,Y
R8RPG2FGHLZ62,1,7,35,N,N
R6TU6QBDXDNEV,5,31,33,N,Y
R2ZS6X73JWOVAA,5,47,48,N,Y
R1A1E2N6F8N3HZ,2,73,86,N,Y
R3NTXVWVAIMJNC,1,258,272,N,Y
R17ME7WRMRZZWI,3,12,24,N,Y
R3IO8DJ2PURMJ9,3,3,24,N,Y
R11DDL3KTI7HP2,5,58,62,N,Y
R21OBV93ETDTWF,5,92,98,N,Y
R36D63I6HARUQ5,2,25,44,N,Y
RSR9MFOMKXESG,2,31,40,N,Y
R26GKTYJCMZSKC,1,31,35,N,Y
R160RNCATWYXVQ,5,19,20,N,N
RN3ZFBNBBNY9Z,3,11,21,N,Y
RL0VMF2K3RTLG,5,71,76,N,Y
R1X6HA0Z0Y0YBV,3,13,26,N,Y
R38940CZIA2ZPL,3,19,24,N,N
R1SU2SM69NFOCI,1,252,283,N,Y
R3MLA5GVOB78XN,3,4,24,N,N
R2RFAK1QTGYPZY,1,10,38,N,N
R2IDX6YPPLGGWB,3,19,23,N,Y
R392OMREK4WNSZ,2,34,41,N,Y
R3GE2BPHATDL14,5,22,26,N,Y
R32FO3E327K1L3,2,21,25,N,Y
RHK55KPCUL47H,3,37,41,N,Y
R1IQ60RGOV9FZY,1,203,252,N,Y
R24ANIS9V2IU9T,5,125,137,N,Y
R19F3S4HBP7J5C,5,88,100,N,Y
R6DIY9FG6FD87,5,19,20,N,Y
R2KEEPIJXFKP0B,5,1437,1519,N,Y
R33SEV9RFJLVKG,5,40,41,N,Y
R1JNLCSZRNC5CZ,1,10,31,N,N
R1544IC9GMFJLE,5,92,96,N,Y
R18N1WAWGBST1L,2,37,47,N,N
R1QQFL1I5BE0T7,5,67,72,N,Y
R2FP2DAG5GAVCO,4,22,25,N,Y
R1BUZXAMPMOWYM,5,28,30,N,Y
R36I2GHXDL5193,4,18,22,N,Y
R3HCBKO1DALQEB,1,69,106,N,Y
R2OI9ZG9VSL3YF,4,32,40,N,Y
R2Q1E3PBXE6QI1,1,12,37,N,N
R2MEH18BF4O3FD,2,37,44,N,Y
R30R66UWTSMWSM,5,16,21,N,Y
R33C8M517UEL7I,5,27,34,N,Y
ROXILCFBG8R71,1,24,48,N,Y
R3V2MLYLN5CBXN,5,27,30,N,Y
RL73WTENAS765,5,27,28,N,Y
R26UJ7XI1RHX0Z,2,12,20,N,Y
R2Z2XL0PPEDPXC,4,368,411,N,Y
R3B2ZIJNYE6R2T,2,13,20,N,Y
R1NFTOKRI1T5UY,5,59,63,N,Y
RX68JTA4LGO39,5,28,32,N,Y
R3FRRC6KSIY67G,3,53,64,N,Y
R3KXNNOJUU9HFZ,5,19,24,N,Y
R14SSY7MB7KAL1,3,16,27,N,Y
R3MUMYKKEC3LU,4,23,23,N,Y
RNE7MTQGMIZC1,5,34,40,N,Y
R27P74SMZN96QR,1,9,21,N,N
R3EV8D3Z3QYPM5,3,0,36,N,N
R1JA98WQYOJMTX,3,29,33,N,Y
RNANHK9YE21F1,5,28,33,N,Y
R2O3H3TL29PFYZ,5,123,128,N,Y
RLLWG428MVFN4,2,36,48,N,Y
R2NJ1EGO3ZSKJG,4,138,154,N,Y
R2WQYJZSRV56PK,5,20,28,N,N
R2HFZTE9NHNSL4,5,39,42,N,Y
R1FODV9L8HBA73,5,450,498,N,Y
R16D4IYODLNITK,3,39,46,N,Y
R2EPG0XN3FVU3U,5,25,28,N,Y
R3O8XJAVIZ4NL9,4,35,42,N,Y
R3OYFJUQUB61Q1,1,79,113,N,Y
R24TW3HV1XBTEF,1,38,51,N,Y
RANM9MIPBH0V2,5,215,229,N,Y
R1C4SQ5IFDPQ14,5,30,31,N,Y
R1QPWPE442MSJ8,1,27,31,N,Y
R2WLTO076UI4U,5,109,113,N,N
R1ANYW10PCPFJP,5,20,22,N,N
R38JGIBEZVY5WA,1,6,20,N,N
RAOZ7Y543P2PA,3,17,30,N,Y
R2AUII570ALSF4,3,70,77,N,Y
RSBQWIPZ6U3AA,5,35,49,N,N
RKZQ1E7ACE12F,3,22,32,N,N
R2CVL1CW15CA90,5,2,86,N,Y
R11O85HBLG0YD7,1,20,25,N,Y
R3IUJ4ESKMKAI1,3,12,20,N,Y
R6V2Z2UCPO7AW,1,13,22,N,Y
RHKBTAWZHFIU0,1,15,76,N,Y
R1WSUSBJ056LLF,4,6,32,N,Y
RWXUFHDL146Y8,5,81,118,N,Y
R1CGGM39MPYRSZ,2,4,27,N,Y
R2BMWFDBCY381H,2,37,45,N,Y
RWR2VZDKNTX4H,1,33,44,N,Y
R1J42483P5VJI1,5,109,126,N,Y
R14LCCX0CO03A1,5,44,50,N,Y
RT0T8MFIM7EO7,2,23,31,N,Y
R10G03YXOX4M22,2,34,52,N,Y
R1SL6J15L9A0PP,3,21,22,N,Y
R1H6OCBJQECG3T,2,15,51,N,N
RCH0586ZEWUME,5,22,37,N,Y
R3LK3LT3Y92UA1,5,44,52,N,Y
R29HKBLUIKAPJP,1,59,81,N,Y
R2IUU3XYO46Y5S,4,20,24,N,Y
R39F99W1BSLI5J,1,14,21,N,Y
R1G0VPMSC95ZMH,3,34,42,N,Y
R36Y00EPXLDE2H,2,11,21,N,Y
R12QMDKYP61OVZ,5,43,47,N,Y
R21TFHRXEDTE27,5,36,46,N,Y
R2UVTFJRY8F1VT,5,0,23,N,Y
R361SMQVMWI9M3,2,112,122,N,Y
R3GD1AY7QNML7Y,4,44,51,N,Y
R2548OO51F4CYM,4,60,64,N,Y
R15FGOTB2UEMUE,2,13,23,N,Y
RSQMD655JP5ID,3,104,117,N,Y
R12T1BLMCIYY6D,5,69,72,N,Y
R27UO8WIO0K452,5,20,26,N,Y
R2KIWXSER6IK5,2,33,39,Y,N
R3BQNU1P9Y73O2,2,24,31,N,Y
R2Z8NPHXSQ7020,5,31,33,N,Y
R30PUH2I95ESOQ,1,10,60,N,Y
RHZVMGALXDZVX,4,118,129,N,Y
R79J0X99XEKVH,4,19,23,N,Y
R20DD2M8EXB205,1,55,91,N,Y
R3901PRSFCPP0P,3,12,37,N,N
R3DI5DVKW5NLTK,1,44,51,N,Y
R1L6LG39815K66,5,1,29,N,Y
R10ZXF2QSWNCEK,3,10,52,N,N
R4Y5ECAL8ZXHM,5,26,35,N,Y
R2PTB33OG03E7J,4,14,21,N,Y
R2BBJ9KY36MZMU,3,38,42,Y,N
R2VUQM0R0JAJZ4,4,15,22,N,Y
R1USP54TEPJ79Z,5,1138,1220,N,Y
RLAIYSH9FMWXT,5,69,74,N,Y
R3R9PGPPIHRBIO,4,314,346,N,Y
RVSSDTPJIY2X5,1,5,49,N,N
R2PUWYIXS6PTH3,2,30,45,N,Y
R2XY2073NP22RV,4,39,43,N,Y
R30SDF56GVCWHR,1,19,39,N,N
RYAPGXR59EBFL,3,34,117,N,Y
RW862Y1ARZG61,5,25,29,N,Y
R30NYUAS95DQO0,4,46,49,N,Y
R2F28XIZB85UG7,1,27,86,N,Y
R25Z4RS48BW6JS,5,30,36,N,Y
R3CP8TSQSX1LEK,1,22,24,N,Y
RFMKCI6I2PPJR,1,14,26,N,Y
R2HOB2B4NL8C4M,2,53,63,N,Y
R3BXDL7R4TSON,2,36,155,N,Y
R2PXMYTZCS6Z7N,2,35,43,N,Y
R24K6TO6KTCQOH,5,44,46,N,Y
R2R9QHIPBNZ5GU,5,42,44,N,Y
R3AIJG97LRF4QT,2,38,144,N,N
R1U4QJRYOT28LP,5,89,92,N,Y
R3C690KKYRO9E,5,2422,2592,N,Y
R11GYVDV05GBQ7,2,1,29,N,Y
R13Q1IRRP88DTP,2,201,227,N,Y
R3593O2RQQVNBA,1,34,43,N,Y
R1G39Q6N4HM52,3,4066,4318,N,Y
R3MCHYL82M7N11,5,38,45,N,Y
R37EHK0RRYZC3L,1,40,75,N,Y
R3RDTVT8S5BYV3,4,20,34,N,Y
R1KKQA4WTS1DYM,2,11,36,N,N
R175IJV9UMKJNQ,5,121,137,N,N
RZI7IP18UYGH8,5,20,20,N,N
R379INPNOACZHU,4,22,28,Y,N
R2M13409HK7OEH,1,17,21,N,Y
R1TT8JBIH6W3MO,4,70,71,N,Y
R2WMEOUZ7N26K3,1,9,28,N,N
ROUBUMLW1WO2R,3,15,20,N,Y
R2GBONS8C4PZ3P,4,113,127,N,Y
R1GI66HRSZGUGR,3,25,30,N,Y
RI4JRU1PQMJRA,1,7,35,N,Y
R2EFG4U0KDYO5P,2,5,25,N,N
R1JGCCBOV06TOY,5,0,24,N,N
R1VNDIIH5XGURL,5,1574,1665,N,Y
RXOWT8UWCXGP3,5,43,44,N,Y
RJ86GDK1NR6RI,5,285,295,N,Y
R3T5FUC6UUAYB4,1,37,49,N,N
RH6OK7540KAF1,3,34,40,N,Y
R1HZJSZ9ZAULVN,3,28,28,N,Y
RG6LVL8E3PBP2,1,5,30,N,N
R1HXX8V8J5PA6L,5,26,29,N,Y
R2QD8KQPJXGNLR,5,72,79,N,Y
R2WF64QIWU8S44,1,22,26,N,Y
RAYQP3JF7FUV1,5,39,44,N,N
R3OQOV7BCUHXAJ,4,833,849,N,Y
R3ID6A2NF0Y0DK,4,20,22,N,Y
RE44PMARK2YUH,4,16,53,N,Y
R19JIK4EBFMEH5,2,45,56,N,Y
R1VROY54MME2OE,5,28,32,N,Y
R88GD4WO0L20W,3,20,37,N,Y
R1SP39HC1RMOGI,5,922,1032,N,Y
R2JH6M5D0UE2W3,1,18,20,N,N
R31JYE1T1MPCKL,5,18,21,N,Y
R25P355W3D7KPY,5,16,20,N,Y
RHHRU9XK2W6BR,3,17,24,N,Y
R11DHUEYFXV9NL,5,104,124,N,Y
R908FO9KE3RUL,1,22,29,N,N
RC6TT4T1GANPN,2,12,25,N,Y
R1339R7JPYY2G5,3,37,86,N,Y
R28XCZD6C3D52D,5,75,80,N,N
R1GASRF1A3FCQG,5,17,25,N,Y
R1586C6W66FZZM,2,1367,1529,N,Y
R1Z0SDFOCZ66Z6,3,597,651,N,Y
R37F83IVOXNPBA,2,19,22,N,Y
R3W3MPKTVHIVCJ,3,292,313,N,N
R1SGO8LZGRR4EO,5,22,23,N,Y
R257G9QG7HD78R,1,173,217,N,Y
R23K4K878G5JYV,4,20,25,N,Y
R2NLPUOABUR260,4,16,20,N,Y
RA76VSIQ03QIJ,1,274,338,N,Y
R7TQ70MV1635S,4,21,88,N,Y
R36PDKV93W4I12,3,31,50,N,Y
R35ZL1Q6W1WCPS,5,3449,3606,N,N
RXDP3HY4Z9GGK,2,22,26,N,Y
R3908PB50E1CU6,5,17,22,N,Y
RDBNGQSJFKPB9,3,20,24,N,Y
R4T2ZGAG5KLDT,3,28,30,N,N
R1E7LIKBOWI67C,2,38,39,N,Y
RFFTZXUTRZCHF,5,28,33,N,Y
R21TZTT5CXCFTO,5,3981,4203,N,Y
R2SS4XHSBDZVOK,5,35,38,N,Y
RWWIJPZMS9E5Z,2,1,21,N,N
R2L669JZKNUZQ5,1,6,33,N,Y
R370YOUTA8RFOP,5,9,65,N,Y
R37ZJFY3PVQQ8L,1,31,36,N,Y
R25BVDJ4HREE0N,5,22,23,N,Y
R3DZOR9QNC5TQO,5,206,211,N,Y
R4WBLD9VJL80Q,1,9,31,N,Y
RT3ZMER5AAO3J,3,189,211,N,Y
RSC7BLBQ85T1U,3,27,27,N,Y
R33WBWYEWRF8GH,1,21,23,N,Y
RG63YHMKKC3W5,5,313,350,N,Y
R32B0JLCL40MKA,5,32,41,N,Y
R3VDGCT8M4F3G3,3,52,206,N,Y
R3SKCEH2187VB3,5,22,24,N,N
R3DIIXDVSC2XSE,3,4,29,N,N
R17ATO0N6A2NAN,2,32,35,N,Y
R1WBN07TTH7JFL,2,8,21,N,N
RJDD02K6F5WDY,2,27,33,N,Y
R16ZPSA9B0EUVK,4,48,53,Y,N
R2VDGCODFRJH86,5,45,49,N,Y
RWAJFD2GHKHE9,5,215,232,N,Y
R2BUO0YMLK2CV,1,21,59,N,N
R1Y2HYM8QCNWMJ,5,20,25,N,Y
R1TOP17EKYX5XU,1,11,20,N,N
R1MP28IH4RNVEF,1,48,55,N,Y
R12935Z2DJ5M6P,1,43,93,N,Y
RY4INBXTB0F4V,1,7,24,N,N
R2YJP1DYQNK495,4,169,180,N,Y
R1FPO9JEUX61MP,3,0,34,N,Y
R11TW4F35GPRE5,5,26,31,N,Y
R33533KIC9HUZU,5,50,53,N,N
R2DEPIM9WJHCV1,3,13,28,N,N
R3FX1UJ61B61KN,5,20,23,N,N
R33LZ7G8VA5NX7,3,27,38,N,Y
RF9IGE098ZAFI,2,12,25,N,Y
R31Y94RGWZ94L3,1,7,38,N,N
R3O2F176VH20JL,3,26,37,N,N
R35OAQGSIUF1Y4,1,87,96,N,N
RANKUC3H8S0PQ,5,266,276,N,Y
R1YR9ERU2S5C4C,1,7,32,N,N
RZSUJWHA0K8ES,5,65,70,N,Y
R1ZCYDX4N4V52T,1,31,32,N,Y
R18K3N40PKL8XS,1,12,23,N,Y
R2BES0S2JPJG1S,5,24,29,N,Y
R3OHSM5QK4NKBR,4,6,233,N,N
R3KC3IIT47ZY7F,5,29,32,N,Y
R18ZEXB582IK85,5,207,213,N,Y
R3DVR5PMR8H33Y,5,16,22,N,Y
R1E1X3VS90X3W7,4,59,65,N,N
R3BJMMO0A22HH2,5,50,61,N,N
R1MTTB5QW35F37,2,58,68,N,N
R189ISIGYLD6P4,5,48,54,N,Y
R3QD2X47EJCY7J,4,29,30,N,N
R3S5UM11GX0JWY,1,28,29,N,Y
R2ALQGRTQ15E8G,5,42,42,N,Y
RROR6GCX7BVW0,1,12,41,N,Y
R3FMHN512HQAWD,1,29,32,N,N
R1TMB1BAQJ0IYL,5,32,32,N,Y
R2PD9LYW8CFVRN,4,46,49,N,Y
R3JQ4RLQNXCKQQ,5,3,32,N,Y
RKF5BXX3O84R,2,28,33,N,Y
RU5UO5AHKA84H,1,102,125,N,Y
R264P8SM0LJSSM,5,25,25,N,Y
RV6GY990KB0BQ,5,47,48,N,N
R1EIEZERV7H78D,1,5,33,N,N
R1TU9DEB1MZZCO,1,13,40,N,Y
R137NGEITO0YCU,5,19,22,N,Y
R2SM6GK2HTJ022,5,72,83,N,Y
R2GY5XVDUVPC1X,4,39,52,N,Y
R2665F21824PI8,1,27,29,N,Y
RSUHUPID1M8MP,2,9,31,N,Y
RZTF1OM40A9U0,2,5,26,N,N
R2RN8E8CLIJS2Q,5,15,21,N,Y
R3VQCV71XVQ5ZP,4,109,124,N,Y
RPRSY0W49HFB1,4,193,201,N,N
R13STBCEADT9WD,5,27,28,N,Y
RYY3KWNU8J0HG,5,21,23,Y,N
R35LGO33VU39UJ,5,2,34,N,Y
R1B7R3ODPOD5J1,3,47,58,N,Y
R3T40AKTBBZEZD,5,37,42,N,Y
R2PH5ATRWO6OAV,1,7,24,N,Y
RDU5EC2ZRD6VQ,5,20,21,N,N
R1UMJLIZ8OZIA2,1,3,22,N,N
RVA9JWLA94AC0,3,30,41,N,Y
R21CBABOMQKRC5,3,7,20,N,Y
R3Q4KV9QT801WO,1,9,41,N,Y
RFIGZ3MKEOH1V,2,21,36,N,Y
R33006WMOKYXUN,5,23,29,N,Y
R65HZB140ZTUK,3,23,38,N,Y
R19XUHPMV7CZ43,1,26,30,N,Y
RVXGOJYA5ETU2,1,8,32,N,N
R11TL419DKRBOK,5,21,23,N,Y
R1YPG2GCYIA9A6,5,37,40,N,Y
RUSS1AMY2ZSCV,1,22,28,N,N
R3UPOLOB2LKU3J,1,10,28,N,Y
R23JY4VCBQUO11,5,36,46,N,Y
RNADKIK2HKDAL,1,9,45,N,N
R1IS75MEP52MRG,1,17,34,N,Y
RJT2NBH15GPXI,3,39,47,N,Y
RXKM6JM33Z8T4,1,20,20,N,N
R3NUJ3FCZAD8WT,1,31,68,N,N
R1P0BKR5QOELXT,5,172,190,N,Y
R104KRU31XHVA3,5,45,45,N,Y
RWUYYGC06E5WF,5,76,103,N,Y
R2O7J72962FJGC,1,8,38,N,Y
R1GOCD5AWTJ1BS,5,33,36,N,Y
RJCV5CXB1JD4K,1,14,23,N,Y
RBC21MY38LALO,5,41,51,N,Y
R3ONDE5JUMKQC,4,20,20,N,N
R3EH4X5YYZQEA6,5,21,23,N,Y
R1YAC2I5RKUYRB,4,27,32,N,Y
R3L4EGB1OA7BP8,5,18,23,N,N
R1WWX40P5MFCA1,1,12,45,N,N
R26YUAQCMFB0BJ,1,537,571,N,Y
R3I8OPUGZY97F6,1,4,38,N,Y
R26ICEJO1MFO8M,1,14,20,N,Y
R35D71KGWLJ52N,3,21,23,N,Y
R3IB0E13JZ2E1P,5,54,61,N,Y
R3RJBLISI62F83,5,101,112,N,Y
R34DI32YPTJ2AG,5,17,24,N,Y
R3TT2VY6C4GKTA,5,128,136,N,Y
R52ZBFUFOVG27,2,2,23,N,Y
RHKC9BHP9E6PZ,3,477,516,N,N
R2CN0Z7TSO25DD,3,209,214,N,Y
R3Q628XABGQ8X,1,29,32,N,N
R1LYW2AQZPSLSJ,1,369,445,N,N
R3N0EC7DSJI3KX,3,16,25,N,N
R3GE0V3GPLFRZS,5,33,36,N,Y
R2N6U4M2C53TZJ,5,26,30,N,Y
R2W6N8C01KQ11J,5,22,23,N,Y
R1YPI4C35HTU5B,5,23,25,N,Y
R3F0C6S56QVI6I,5,20,23,N,Y
R1O16E5BMS1YIF,5,100,114,N,Y
R1UBQGQFDEASFX,4,32,33,N,Y
R1A5RDCT2OEKGS,5,35,44,N,N
R3OHAAQHWGTOLQ,4,19,20,N,Y
R2UNQ1ISGNVUDG,5,44,51,N,N
RTVWXSR2ARUHH,1,17,20,N,Y
R1XK17MVRSM2GY,1,54,56,N,Y
R1WFBQ857K8XYU,2,42,47,N,Y
R1M80U4X0JHAI7,1,6,20,N,N
RSQT6PJTXQR3V,3,14,25,N,N
R294E7MTRPL3P9,5,17,22,N,N
R13LY8S782UMRV,1,8,28,N,Y
R1SKWQNF7ME3UM,1,59,66,N,Y
R2H077HPG7JNE5,1,8,24,N,Y
R103YDHK6CGH3V,4,25,28,N,Y
R2ZKBMTK6MN442,5,82,95,N,Y
R5TQ9XZO73356,2,23,29,N,Y
R2WHV95ACRWGP9,5,44,46,N,Y
R2FQ6HTPSNAJLU,1,22,33,N,N
R3PPKRP1YKPJJF,1,4,57,N,N
R3U4Y9DTJ706N6,5,24,29,N,Y
R1SGXU4IDTBUIP,1,13,20,N,Y
R27VNKEEVLONJU,5,27,30,N,Y
R3VYSTJLIJHUUD,5,28,35,N,Y
R139XMFDC81663,1,16,21,N,Y
R37YCQ12NHGXKO,1,21,24,N,Y
R3I69KLVUMYBA6,5,33,37,N,Y
R1RHHMJLEBO95D,5,16,20,N,Y
RS3IA5YA74GH3,5,62,71,N,Y
R339YPLRPOV1NB,5,36,37,N,N
R2F7M2EI87JTS1,1,114,140,N,Y
R31XTRPWE595F3,5,50,52,Y,N
R2UJ71G5XOEAP3,3,12,29,N,Y
R3UFKSCSSPZNY1,5,42,44,N,N
R9UGGEHBO89NX,1,84,115,N,N
RTYVW0WA28WR3,1,62,75,N,Y
R2HKVDMCT5E2CQ,4,16,23,N,Y
R1RFQPZD4ZOJ7N,2,10,22,N,Y
R2VYSRMN2A4O8L,5,95,123,N,N
R9YHOTCC7SO1Q,5,220,237,N,Y
RU3DSEVM0F59T,1,12,31,N,Y
R2MQF5ZH7ROXEG,3,1,21,N,N
R3EV2FFQRMJ8Q,5,27,28,N,Y
RMC69RC20PZBW,5,251,268,N,Y
R3K2LEJC06VYYQ,1,10,33,N,Y
R33I5SU0H2V8Q5,5,16,20,Y,N
R29DBJPKQACY6,1,6,32,N,Y
R2QNTPBSJFJF37,4,28,35,N,N
R13H59B9MKPZ39,5,26,27,N,Y
R3NSL1MKDXK076,5,22,26,N,Y
R2PN6US3JPH11T,3,2,22,N,N
R6HXXC4VIG0I2,3,2,22,N,N
RDEL2RAH0CFCO,1,5,27,N,Y
R2FY5QIHDJWIBD,5,27,30,N,N
R1C1044JYRGUVN,5,109,116,N,Y
R2L34WP0GQ6TIY,5,19,23,N,Y
R5VD8AH62HENM,5,21,24,N,Y
R3JAH8P2LNZ1YQ,5,35,39,N,Y
R2MBNXP4TGF6M4,1,5,83,N,N
R2MDLHWE7THQ90,5,19,24,N,Y
RS5A0J3BWHILP,1,134,163,N,Y
RR95OCXTLBZVZ,4,19,23,Y,N
RS6N4DKUZUCMM,3,4,48,N,Y
RP67319FRXST2,5,106,117,N,Y
R2THBNY1QVQPPV,1,30,31,N,Y
R62HJ6QTDLC1,1,6,31,N,N
RWHREO117P2I3,3,0,22,N,Y
R3HQYX2I1VLN0J,3,129,153,N,Y
RE24AU6HBIJ0M,3,52,55,Y,N
R58CH99Q9WF2J,4,91,94,Y,N
R2DNSJRG2XVZKX,3,3,37,N,N
R1TP7BD8XCUZKH,1,47,54,N,Y
R36RZUCU1VI6MT,5,21,23,N,Y
R1JSN0V0SPEAKH,1,31,34,N,Y
R27CAC8FU98PME,1,26,32,N,Y
RLCX4Q7MJA6XB,5,1616,1703,N,Y
R2D1VHAG21E2EX,4,30,36,Y,N
RVNL4V8LA1986,3,17,21,Y,N
R1026WFBVKU9DN,2,5,33,N,Y
R3TQ3HCXHFMDGX,2,5,26,N,Y
R10DWPIMQJ2XMO,1,10,20,N,N
R23O15OHVN0EAE,3,92,102,Y,N
R2D6KM4ZBNBY19,5,113,117,N,Y
RQLYI27HR5AHO,2,30,36,N,N
RURVLS6V48UWR,4,20,23,N,Y
R2W00IJ8ZG5YUE,1,29,34,N,Y
R9BLY06FLHDM8,1,7,21,N,N
R1F09H2F0GMJJI,5,103,112,N,Y
RTFN4X05BLLSB,5,31,36,N,Y
R3MQWRSVACIAXU,1,10,22,N,N
R1QNADKGRO7IBB,5,191,197,Y,N
RWHTRZX94T5K5,3,43,49,N,Y
R1H9JON5JIE2PO,5,100,104,N,Y
R3KBT26CEQJAAI,4,106,118,N,Y
R3K0MASTZA3FPY,5,20,21,Y,N
R1AA5FIDQLJRW7,5,17,20,N,Y
R3MUXOZV9G6B63,1,90,94,N,Y
R2HCZA3S3ZW32Y,4,31,32,N,Y
R242N9HGY01ZIC,5,22,23,N,N
R1E88G7PJ707JZ,5,72,74,N,Y
R2KBA0CRHEAHIW,4,26,28,N,Y
R2IPL3X8MI40RZ,1,6,68,N,Y
R266SU2RS5ILPI,1,247,309,N,Y
R8FACUHIAH5L1,1,5,24,N,N
R1BW29BIZNIG5B,3,59,61,Y,N
R1UJIF3HRZH971,1,20,24,N,N
R2B3EC646XKPCE,3,19,25,N,N
RL33NHDD176QT,4,26,27,N,N
RTWXZTGUQH1LD,1,18,30,N,N
R3VTK347G9HAHT,4,9,20,N,Y
R3U2JWR87ZGLJM,5,43,49,N,Y
R1Z1Q00WOHFAR0,5,38,38,N,Y
R3DV7D3XG7P7RD,5,29,31,Y,N
ROEKVJ71FYLMF,5,40,43,N,N
R6I9S1MNURVD,4,89,100,N,Y
R31P6ZWQS3WQQQ,5,22,28,N,Y
R1VYYSYJMFN89Q,5,37,41,N,Y
R35QE9N2HF05V3,1,38,39,N,Y
R2AE4SSGX7XRIY,5,32,34,N,Y
R3P15FNJNFN6PB,1,44,45,N,Y
R1BOZ0087W0DSA,1,6,44,N,N
R2IQ2JD1Y79947,1,18,43,N,Y
R18NGWT8UPMP1Q,5,29,31,N,N
R2LXNNEKPNBXFK,2,14,27,N,N
R1WN68BU22STVV,1,1,35,N,Y
R3PH9K09SRMOHD,2,15,38,N,Y
RNJ6519X4HH0J,3,29,31,N,Y
RHXMDFITCP7BX,1,2,23,N,Y
R1OYLPGDJLFOZD,2,1,22,N,N
RCIRBY7WV8EAS,5,20,20,Y,N
R1XS0EATQEFMMD,5,25,31,N,Y
R5P1W7E9T0AB1,1,6,37,N,N
R2FNSFGJJFODUO,1,8,20,N,N
R35V55X4GK6ZUH,2,4,20,N,Y
R3QHBN05RWM6G8,4,909,949,N,Y
R179AOKGOQIRVF,3,165,182,N,Y
R3FQOG7SA724NC,1,9,23,N,Y
RC7WU4Y8KQYJH,1,22,23,N,N
R3MOMJHLS0MSJA,4,7,23,N,Y
R21ADNEY9UF36Y,5,25,28,N,Y
R2IBGMPO3O6468,5,19,21,N,Y
R2TA320U5Y960Q,5,24,28,N,N
R2HVQRQMI5EN4A,1,14,27,N,Y
R1K8EG2E20IZMH,3,3,37,N,N
R2CERO5HQTWHMT,3,43,51,N,Y
R2OR9HRYEY4QX6,1,14,26,N,Y
RTN5MFL0FE1C5,2,25,27,N,Y
RP50ARH71FWT1,5,29,31,Y,N
R2D1XIHKVLH6C1,5,109,109,N,Y
R2UG7PLOUWWY7D,4,14,24,N,Y
R1OL2T67OI1JZV,1,10,87,N,N
R1F1SI5S7PYV8C,5,4624,4825,N,Y
R2727HVBDJFEKB,4,13,20,Y,N
R2H3CNS6F2XWWR,2,3,41,N,Y
RE0OQZVXYC9NS,3,3,45,N,N
R2XQD73BYSG43F,4,21,23,N,Y
RFAW6EZ808JFB,1,6,52,N,Y
RA0ZZEMQYXV9,1,15,23,N,Y
R2QS6SDC4539ZY,1,5,26,N,N
R3MVP2TTO4UVRC,5,5,24,N,Y
RZX8SFZHCIECG,5,17,20,N,Y
R3HUQVWC26WDZ4,5,262,297,N,Y
RCXILUHJ1EWMK,3,4,22,N,Y
R1IDTOHOHNHRFZ,3,42,52,N,Y
R1BE9XNGFW5P1V,5,91,98,N,Y
R36TW493A8LF75,1,23,29,N,N
R20RGUKZU7ZNA5,5,20,25,N,Y
R30X9GILWYWVOP,2,11,46,N,N
RFWWHOK9S0VHV,1,7,36,N,Y
R1RN0MTHW1W5HP,1,10,53,N,Y
R2ZJUITXE9UXSN,4,32,34,N,Y
RFZM0QLQY1Z7L,5,26,27,N,N
R2JCLDNTVBQCHV,4,28,29,N,Y
R1K8MW5VZ07HCH,3,39,46,N,Y
R19X62KFCQ9EZN,1,74,84,N,Y
R22F210V95PCO1,4,57,61,N,N
R2GURDRL4GH78C,4,62,66,Y,N
R3LKQGBXK3CP65,4,23,24,N,Y
R32DPX4FKHJNT6,5,20,22,N,Y
R1JXYTBONXXVM2,5,98,114,N,N
R3N812PYMVL3SX,5,151,170,N,Y
RB8IPVFFSI64H,3,32,44,N,N
R3PXYJHCEL1YSY,5,29,32,N,Y
RHWI9TCQCW9KC,1,21,23,N,Y
R1SZWH8SZHU967,3,35,36,N,Y
R1CW6G8SM4XMLO,5,24,26,N,Y
R1XUFOKHWVM1LB,4,15,21,N,N
R14BMN6N53BEU9,4,36,38,N,Y
R3JGJVNVAQ7NXV,5,27,28,N,N
